,id,latitude,longitude,bike_scores,walk_scores,property_page_links,transit_scores
2912,636471724571027573,39.74265,-105.02953,88,80,https://www.walkscore.com/score/loc/lat=39.74265/lng=-105.02953/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,59.0
2913,636830251716638344,39.74052,-105.03387,95,78,https://www.walkscore.com/score/loc/lat=39.74052/lng=-105.03387/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,57.0
2914,637876082763419254,39.71272,-105.02109,61,77,https://www.walkscore.com/score/loc/lat=39.71272/lng=-105.02109/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,43.0
2915,632611673098728452,39.76787,-105.01094,94,92,https://www.walkscore.com/score/loc/lat=39.76787/lng=-105.01094/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,45.0
2916,603008850354420691,39.73864,-105.00045,96,92,https://www.walkscore.com/score/loc/lat=39.73864/lng=-105.00045/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,79.0
2917,632660623103585374,39.745712,-104.992027,93,98,https://www.walkscore.com/score/loc/lat=39.745712/lng=-104.992027/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,87.0
2918,632722637951833031,39.674747,-105.02951,61,59,https://www.walkscore.com/score/loc/lat=39.674747/lng=-105.02951/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,45.0
2919,637892280301877213,39.765495,-105.007736,89,92,https://www.walkscore.com/score/loc/lat=39.765495/lng=-105.007736/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,61.0
2920,638215372289513248,39.75648270000001,-104.9992746,92,90,https://www.walkscore.com/score/loc/lat=39.75648270000001/lng=-104.9992746/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,85.0
2921,638236059517112978,39.74793,-104.98118,98,96,https://www.walkscore.com/score/loc/lat=39.74793/lng=-104.98118/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,76.0
2922,603056851699299968,39.75133,-104.93302,89,66,https://www.walkscore.com/score/loc/lat=39.75133/lng=-104.93302/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,42.0
2923,638408115846638532,39.7549,-105.0257,78,91,https://www.walkscore.com/score/loc/lat=39.7549/lng=-105.0257/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,43.0
2924,632738620963298472,39.68801,-105.04175,68,66,https://www.walkscore.com/score/loc/lat=39.68801/lng=-105.04175/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,32.0
2925,603455139106865328,39.777344,-105.036041,67,89,https://www.walkscore.com/score/loc/lat=39.777344/lng=-105.036041/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,36.0
2926,632770065933452143,39.68879,-105.0426,68,66,https://www.walkscore.com/score/loc/lat=39.68879/lng=-105.0426/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,32.0
2927,632802812051268633,39.68781,-105.04422,69,69,https://www.walkscore.com/score/loc/lat=39.68781/lng=-105.04422/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,34.0
2928,638492212651909679,39.750946,-104.995796,92,96,https://www.walkscore.com/score/loc/lat=39.750946/lng=-104.995796/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,90.0
2929,638571430813294803,39.76536,-104.93698,80,61,https://www.walkscore.com/score/loc/lat=39.76536/lng=-104.93698/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,47.0
2930,638652328680068811,39.68332,-104.93358,62,36,https://www.walkscore.com/score/loc/lat=39.68332/lng=-104.93358/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,55.0
2931,638815338372246757,39.7567588,-104.9581881,93,66,https://www.walkscore.com/score/loc/lat=39.7567588/lng=-104.9581881/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,45.0
2932,639015415162950979,39.64023,-104.9002,69,44,https://www.walkscore.com/score/loc/lat=39.64023/lng=-104.9002/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,42.0
2933,639015464488662775,39.74551,-104.99574,93,96,https://www.walkscore.com/score/loc/lat=39.74551/lng=-104.99574/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,88.0
2934,632846894045531705,39.68961,-105.04449,67,73,https://www.walkscore.com/score/loc/lat=39.68961/lng=-105.04449/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,35.0
2935,632887657235686266,39.69914,-104.98566,76,74,https://www.walkscore.com/score/loc/lat=39.69914/lng=-104.98566/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,63.0
2936,604194913343253518,39.70035,-105.04477,66,66,https://www.walkscore.com/score/loc/lat=39.70035/lng=-105.04477/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,36.0
2937,639268790544308844,39.76188,-104.96664,97,85,https://www.walkscore.com/score/loc/lat=39.76188/lng=-104.96664/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,56.0
2938,639304863628081229,39.65526,-104.92281,68,18,https://www.walkscore.com/score/loc/lat=39.65526/lng=-104.92281/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,44.0
2939,633182745572006414,39.73549,-105.05179,72,71,https://www.walkscore.com/score/loc/lat=39.73549/lng=-105.05179/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,51.0
2940,633241225115117194,39.74029,-105.03889,98,80,https://www.walkscore.com/score/loc/lat=39.74029/lng=-105.03889/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,53.0
2941,633242147705894005,39.74209,-105.04068,97,80,https://www.walkscore.com/score/loc/lat=39.74209/lng=-105.04068/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,49.0
2942,633403713654910634,39.754253,-105.000862,91,92,https://www.walkscore.com/score/loc/lat=39.754253/lng=-105.000862/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,85.0
2943,633410968660435749,39.69609,-105.01045,61,72,https://www.walkscore.com/score/loc/lat=39.69609/lng=-105.01045/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,36.0
2944,633415256638050052,39.72221,-104.94685,71,87,https://www.walkscore.com/score/loc/lat=39.72221/lng=-104.94685/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,46.0
2945,633534845479534943,39.70813,-105.02992,60,79,https://www.walkscore.com/score/loc/lat=39.70813/lng=-105.02992/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,45.0
2946,639574332758171870,39.759387,-105.0085231,85,95,https://www.walkscore.com/score/loc/lat=39.759387/lng=-105.0085231/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,76.0
2947,639574723025862912,39.7579464,-104.9839476,99,98,https://www.walkscore.com/score/loc/lat=39.7579464/lng=-104.9839476/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,64.0
2948,604247069840947154,39.72704,-104.97207,83,90,https://www.walkscore.com/score/loc/lat=39.72704/lng=-104.97207/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,42.0
2949,604264402664487438,39.68378,-104.98223,81,76,https://www.walkscore.com/score/loc/lat=39.68378/lng=-104.98223/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,56.0
2950,639576852181040149,39.7579464,-104.9839476,99,98,https://www.walkscore.com/score/loc/lat=39.7579464/lng=-104.9839476/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,64.0
2951,633716242718421467,39.74261999999999,-105.0266211,83,81,https://www.walkscore.com/score/loc/lat=39.74261999999999/lng=-105.0266211/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,61.0
2952,644745910169898625,39.7606073,-105.013456,88,96,https://www.walkscore.com/score/loc/lat=39.7606073/lng=-105.013456/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,65.0
2953,639577295765897570,39.7579464,-104.9839476,99,98,https://www.walkscore.com/score/loc/lat=39.7579464/lng=-104.9839476/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,64.0
2954,644748935506102971,39.7628196,-105.0350116,81,91,https://www.walkscore.com/score/loc/lat=39.7628196/lng=-105.0350116/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,39.0
2955,639577725380225279,39.73170470000001,-104.9397593,81,81,https://www.walkscore.com/score/loc/lat=39.73170470000001/lng=-104.9397593/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,41.0
2956,644780210903289720,39.74374,-104.9887,95,98,https://www.walkscore.com/score/loc/lat=39.74374/lng=-104.9887/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,84.0
2957,639578238484394740,39.73170470000001,-104.9397593,81,81,https://www.walkscore.com/score/loc/lat=39.73170470000001/lng=-104.9397593/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,41.0
2958,639768630631075060,39.67679,-105.04214,61,34,https://www.walkscore.com/score/loc/lat=39.67679/lng=-105.04214/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,35.0
2959,639832274091197024,39.73776,-104.9564,95,91,https://www.walkscore.com/score/loc/lat=39.73776/lng=-104.9564/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,52.0
2960,639833266456881916,39.7343959,-104.9312881,81,44,https://www.walkscore.com/score/loc/lat=39.7343959/lng=-104.9312881/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,51.0
2961,633716651327022935,39.74261999999999,-105.0266211,83,81,https://www.walkscore.com/score/loc/lat=39.74261999999999/lng=-105.0266211/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,61.0
2962,633872103811780869,39.7606,-104.95787,91,70,https://www.walkscore.com/score/loc/lat=39.7606/lng=-104.95787/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,46.0
2963,633922548300385625,39.78037,-104.80534,41,44,https://www.walkscore.com/score/loc/lat=39.78037/lng=-104.80534/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,42.0
2964,639921543615970887,39.75488,-105.04165,80,63,https://www.walkscore.com/score/loc/lat=39.75488/lng=-105.04165/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,31.0
2965,644883703891965880,39.8082999,-104.8812875,37,9,https://www.walkscore.com/score/loc/lat=39.8082999/lng=-104.8812875/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,15.0
2966,633929182781850981,39.75623,-105.0008,93,89,https://www.walkscore.com/score/loc/lat=39.75623/lng=-105.0008/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,85.0
2967,633945057923609312,39.69219,-105.0343,61,53,https://www.walkscore.com/score/loc/lat=39.69219/lng=-105.0343/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,39.0
2968,634062327825182461,39.76853,-104.94707,73,72,https://www.walkscore.com/score/loc/lat=39.76853/lng=-104.94707/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,52.0
2969,634070575630671440,39.76038,-104.97628,99,94,https://www.walkscore.com/score/loc/lat=39.76038/lng=-104.97628/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,58.0
2970,640108956157266033,39.76844,-105.00396,90,91,https://www.walkscore.com/score/loc/lat=39.76844/lng=-105.00396/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,48.0
2971,640180051422148250,39.72477,-104.99635,84,89,https://www.walkscore.com/score/loc/lat=39.72477/lng=-104.99635/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,55.0
2972,640264374134781250,39.75648270000001,-104.9992746,92,90,https://www.walkscore.com/score/loc/lat=39.75648270000001/lng=-104.9992746/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,85.0
2973,645476169789368918,39.75493673279705,-105.0013517767212,91,92,https://www.walkscore.com/score/loc/lat=39.75493673279705/lng=-105.0013517767212/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,85.0
2974,640266386449683032,39.7468948,-104.9826052,98,96,https://www.walkscore.com/score/loc/lat=39.7468948/lng=-104.9826052/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,79.0
2975,634123722064818038,39.714916,-104.980026,95,88,https://www.walkscore.com/score/loc/lat=39.714916/lng=-104.980026/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,55.0
2976,645610805029326707,39.75657,-104.98741,99,99,https://www.walkscore.com/score/loc/lat=39.75657/lng=-104.98741/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,75.0
2977,634141354554187798,39.755405,-105.001022,93,89,https://www.walkscore.com/score/loc/lat=39.755405/lng=-105.001022/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,85.0
2978,634224018949254901,39.78661,-105.01675,62,62,https://www.walkscore.com/score/loc/lat=39.78661/lng=-105.01675/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,40.0
2979,640375800243134769,39.74594,-104.99304,93,98,https://www.walkscore.com/score/loc/lat=39.74594/lng=-104.99304/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,87.0
2980,640428435604239560,39.67494,-104.91991,79,72,https://www.walkscore.com/score/loc/lat=39.67494/lng=-104.91991/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,51.0
2981,640502223517623448,39.719,-104.99572,81,81,https://www.walkscore.com/score/loc/lat=39.719/lng=-104.99572/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,55.0
2982,640580280013596410,39.76096,-104.96547,94,83,https://www.walkscore.com/score/loc/lat=39.76096/lng=-104.96547/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,54.0
2983,640737704620220601,39.76621,-105.00473,90,90,https://www.walkscore.com/score/loc/lat=39.76621/lng=-105.00473/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,48.0
2984,640737832663148995,39.76855,-105.00328,93,90,https://www.walkscore.com/score/loc/lat=39.76855/lng=-105.00328/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,49.0
2985,640973075259613231,39.76996,-105.0447,74,94,https://www.walkscore.com/score/loc/lat=39.76996/lng=-105.0447/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,36.0
2986,640973635669498478,39.73911,-104.94815,89,91,https://www.walkscore.com/score/loc/lat=39.73911/lng=-104.94815/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,54.0
2987,640989166517678608,39.7567588,-104.9581881,93,66,https://www.walkscore.com/score/loc/lat=39.7567588/lng=-104.9581881/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,45.0
2988,641160851456494796,39.681,-104.97879,77,80,https://www.walkscore.com/score/loc/lat=39.681/lng=-104.97879/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,52.0
2989,641221810043861830,39.75758,-105.02093,88,90,https://www.walkscore.com/score/loc/lat=39.75758/lng=-105.02093/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,46.0
2990,641233793879095700,39.65512,-104.92263,65,54,https://www.walkscore.com/score/loc/lat=39.65512/lng=-104.92263/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,45.0
2991,634558779379660942,39.7517988,-105.003911,90,90,https://www.walkscore.com/score/loc/lat=39.7517988/lng=-105.003911/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,88.0
2992,634610815341037091,39.70855,-105.0176,59,73,https://www.walkscore.com/score/loc/lat=39.70855/lng=-105.0176/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,44.0
2993,634623173769409214,39.75502,-105.00201,91,92,https://www.walkscore.com/score/loc/lat=39.75502/lng=-105.00201/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,85.0
2994,654505800518938605,39.72607311652993,-105.04705812782048,63,55,https://www.walkscore.com/score/loc/lat=39.72607311652993/lng=-105.04705812782048/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,39.0
2995,654567301963382285,39.77889,-105.02028,75,77,https://www.walkscore.com/score/loc/lat=39.77889/lng=-105.02028/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,41.0
2996,645610844194980323,39.65412,-104.92252,69,66,https://www.walkscore.com/score/loc/lat=39.65412/lng=-104.92252/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,56.0
2997,642063056489835637,39.7416,-105.04431,96,82,https://www.walkscore.com/score/loc/lat=39.7416/lng=-105.04431/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,50.0
2998,642749661192096728,39.75527,-104.95861,95,63,https://www.walkscore.com/score/loc/lat=39.75527/lng=-104.95861/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,44.0
2999,645644293173483031,39.73732,-104.9779,96,96,https://www.walkscore.com/score/loc/lat=39.73732/lng=-104.9779/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,70.0
3000,643367666282174274,39.7611659,-105.0361083,76,90,https://www.walkscore.com/score/loc/lat=39.7611659/lng=-105.0361083/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,38.0
3001,654571685848413146,39.72073,-104.99198,85,91,https://www.walkscore.com/score/loc/lat=39.72073/lng=-104.99198/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,53.0
3002,645855486963390038,39.78415,-104.81886,48,57,https://www.walkscore.com/score/loc/lat=39.78415/lng=-104.81886/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,41.0
3003,654628378305336748,39.67707,-104.99637,67,54,https://www.walkscore.com/score/loc/lat=39.67707/lng=-104.99637/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,62.0
3004,654749828370480166,39.7447194,-104.9871905,88,96,https://www.walkscore.com/score/loc/lat=39.7447194/lng=-104.9871905/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,83.0
3005,643460515015447766,39.77061,-104.9716,95,90,https://www.walkscore.com/score/loc/lat=39.77061/lng=-104.9716/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,56.0
3006,643540730589821859,39.75528,-105.02498,78,92,https://www.walkscore.com/score/loc/lat=39.75528/lng=-105.02498/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,42.0
3007,654945917319097942,39.73634,-105.03759,79,67,https://www.walkscore.com/score/loc/lat=39.73634/lng=-105.03759/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,56.0
3008,646042454990854047,39.7519692,-104.9892235,98,97,https://www.walkscore.com/score/loc/lat=39.7519692/lng=-104.9892235/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,86.0
3009,655087857701150487,39.70478,-105.0289,59,74,https://www.walkscore.com/score/loc/lat=39.70478/lng=-105.0289/?utm_source=carlhorwitz.github.io&utm_medium=ws_api&utm_campaign=ws_api,45.0
